vaultAddress,name,relationshipType,createTimeMillis,apr,tvl
0xe44bed760c2f1a03a03bd1b8911f025d96e6eb04,IKAGI,normal,1724719710545,4.90531143153936,19409.432515
0xe46f2b9deac9a8e9f7175a3ce57c5e02922bbae1,Odyssey Altcoins,normal,1755697688151,-0.01339770892430954,28827.043666
0xe4be02d34bfa56815bb3fb0ab6308d67d3409b76,bullmarket tings,normal,1731337962849,-0.07640006104336776,34152.11518
0xe65b9c86755e4b48ee56ef5960b364425c2e3e99,Quant Mirror,normal,1773755282184,-0.005768139642538056,12182.110623
0xe67dbf2d051106b42104c1a6631af5e5a458b682,Overdose,normal,1765126910504,6.398276657920308,391831.52336
0xe6b679488d19045a5e4cf7815e35ddc98d0479fa,BTC AUREX,normal,1770072071132,-0.07740063834049146,15489.600592
0xe72ac0f30dca336d04c8417c3e513b0ff3a69d3e,Crypto Cycle Trading,normal,1737037424091,-0.005987943088623563,13669.082866
0xeaee3e55f8dde6779922166e1502887cebbb5f57,Acrypto.trade,normal,1770890115207,0.2491108896307344,131549.771587
0xf0286a17a720c260c53119757166a4358ab3e422,Shorting,normal,1719626291960,0,17756.658618
0xf085dbd3f4cda645be4884c9d4c1af9cd1303591,SOL/BTC Neutral,normal,1772630232794,1.0618214801207553,19618.329598
0xf09f3f21bd1fab2fb88a5d96381f1707cc7956f0,BTC  I DO.,normal,1757226660627,-0.12529141438234093,12693.565078
0xf0e40c4fbcebd73dfbe2361705a76febcc0150f7,AI Crypto Strategy,normal,1750395542626,0,40303.989281
0xf182de5226dc4fe2f134c9b375281a6f50309416,Delta Neutral | R Tech,normal,1764250034526,-0.030816237864182597,10769.659877
0xf6f3d773e11023e3e686cbda883ecba631fefc15,YEELON,normal,1737034418583,0.0000035210386829813505,20215.060411
0xfa829d0ccf789006d0c8b52fa9d724ab4e166a1e,SWORM ,normal,1774269779211,5.819629876756872,18281.107389
0xfb3b7e17100a63bbc86efba54a36a705fe4ba47b,OIB,normal,1740512623752,0.8183246500695377,42834.856697
0xfb7b73ff7c93f5552541de37454ffa0f8b76462a,Opportunistic Fund 1,normal,1764064710725,7.170929893601466,179053.372013
0xfdb03a2574e9e7d1c77d9ed752d99cdf25c3db25,我爱小姐,normal,1739408293541,2.570881129773909,40919.6192
0xfeab64de8cdf9dcebc0f49812499e396273efc06,Loop Fund,normal,1746668527011,1.019209471873117,78475.472918
0xffaed3e0b72f123aa0258d135ed436dfd9acc7e4,Velocity Alpha Vault,normal,1772879999663,-0.04756735104741428,11334.50502
0xffce2c2d59f30f26ba8b4b1c980480f12a245047,TurtleRacer's Hyper Compound Marathon,normal,1768797566982,0,28231.636216
